id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
3cd958d6-70e3-5151-bee0-385ecf4d1f91,,,Táos (Apples),INGREDIENT,52.0,0.26,0.17,13.8,2.4,10.4,1.0,ce0eea03-f333-4ddb-b8a7-ce39efaf437a,,,"Táo là một loại trái cây thuộc họ hoa hồng được trồng rộng rãi, có hàng nghìn loại từ ngọt đến chua. Thịt giòn của chúng cung cấp chất xơ (đặc biệt là pectin) và vitamin C, với hầu hết các chất dinh dưỡng tập trung ở vỏ. Loại trái cây có hàm lượng calo thấp này thường được ăn sống còn nguyên vỏ, mặc dù nó cũng được dùng như một nguyên liệu linh hoạt trong cả các món ngọt và món mặn.",90
89f3f10d-6eaf-5738-b1e5-95f9327441a9,,,Old-Fashioned Oats (Old-Fashioned Oats),INGREDIENT,382.0,13.5,5.89,68.7,10.4,1.0,0.67,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Yến mạch kiểu cũ là yến mạch nguyên hạt được hấp và cán phẳng để tạo kết cấu nấu nhanh hơn yến mạch cắt thép trong khi vẫn giữ được nhiều cấu trúc hơn so với các loại yến mạch ăn liền. Là một dạng yến mạch được chế biến tối thiểu, chúng cung cấp nguồn chất xơ hòa tan phong phú, đặc biệt là beta-glucan, hỗ trợ sức khỏe tim mạch và giải phóng năng lượng bền vững. Khi nấu chín, những loại yến mạch này có độ mềm nhưng dai lý tưởng cho món bột yến mạch truyền thống, các món nướng hoặc món granola tự làm.",75
372e978a-44ff-53bc-b6b0-dbcf4b4ed9ab,,,Bơ đậu phộng (Peanut Butter),INGREDIENT,606.0,22.3,52.2,21.4,6.0,10.5,418.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Bơ đậu phộng là một loại bơ giàu protein được làm từ đậu phộng rang xay, được đánh giá cao nhờ sự kết hợp giữa chất béo không bão hòa đơn có lợi cho tim và chất xơ. Có sẵn ở dạng kem và giòn, các phiên bản tự nhiên chỉ chứa đậu phộng và muối, trong khi các loại thương mại thường kết hợp thêm đường hoặc dầu hydro hóa. Loại thực phẩm giàu chất dinh dưỡng này cung cấp năng lượng bền vững và không chứa gluten tự nhiên, mặc dù nó vẫn là một trong những chất gây dị ứng thực phẩm phổ biến nhất cần phải thận trọng trong chế độ ăn uống.",75
d32ee943-b069-5616-bd05-c0c58d3dda90,,,"Cà phê, với sữa (Coffee, With Milk)",INGREDIENT,9.0,0.41,0.41,0.6,0.0,0.6,11.0,85ac50db-ec45-4d0f-b644-c46a43621f31,,,"Cà phê sữa là đồ uống phổ biến trên toàn cầu kết hợp cà phê pha với sữa để cân bằng độ chua, vị đắng đồng thời tăng thêm vị kem. Thành phần dinh dưỡng thay đổi đáng kể tùy theo loại sữa, với các phiên bản sữa cung cấp protein và canxi, trong khi các sản phẩm thay thế từ thực vật như sữa yến mạch hoặc sữa hạnh nhân cung cấp các lựa chọn không chứa lactose. Việc pha chế này tạo cơ sở cho các loại đồ uống từ café au lait thông thường đến latte làm từ espresso, với hàm lượng calo bị ảnh hưởng trực tiếp bởi tỷ lệ chất béo sữa và chất làm ngọt được thêm vào.",75
3e52e504-fa39-5fdd-9978-058d1c238795,,,Trứng cỡ vừa (Medium Eggs),INGREDIENT,143.0,12.6,9.51,0.72,0.0,0.37,142.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Trứng cỡ trung bình là nguồn thực phẩm đa năng và giàu dinh dưỡng, cung cấp sự cân bằng tốt về protein, chất béo lành mạnh cũng như các vitamin và khoáng chất thiết yếu. Ký hiệu 'trung bình' đề cập đến kích thước của chúng, thường nặng từ 50 đến 56 gram mỗi quả trứng. Chúng thường được tiêu thụ khi nấu chín theo nhiều cách khác nhau, chẳng hạn như luộc, chiên, xào hoặc nướng và là thành phần chính trong nhiều công thức nấu ăn do đặc tính liên kết và nhũ hóa của chúng.",75
73ad43c9-c0f4-51d7-8681-40a31c744763,,,"Spaghetti, Nấu chín (Spaghetti, Cooked)",DISH,157.0,5.8,0.93,30.59,1.8,0.56,131.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Spaghetti là một loại mì ống dài, mỏng, mềm nhưng chắc (al dente) khi được nấu đúng cách. Được làm từ bột báng lúa mì cứng, món ăn chủ yếu của Ý này cung cấp carbohydrate phức hợp để duy trì năng lượng trong khi ít chất béo tự nhiên và chứa gluten. Spaghetti nấu chín dùng làm cơ sở linh hoạt cho các loại nước sốt, từ cà chua marinara làm từ cà chua đến kem Alfredo, với các loại ngũ cốc nguyên hạt cung cấp hàm lượng chất xơ cao hơn so với các phiên bản bột tinh chế truyền thống.",75
89e01552-3f29-531b-af7f-8dc477507e40,,,Hành tâys (Onions),INGREDIENT,41.0,1.13,0.1,9.66,1.77,4.61,3.57,d955f552-54bb-4357-b9be-a0269615a707,,,"Hành tây là loại rau củ cơ bản thuộc họ Allium, được công nhận nhờ cấu trúc phân lớp và các hợp chất lưu huỳnh tạo ra mùi thơm hăng khi cắt. Hành tươi cung cấp vitamin C, chất chống oxy hóa như quercetin và chất xơ prebiotic trong khi vẫn chứa ít calo. Đặc điểm hương vị của chúng thay đổi đáng kể khi nấu - phát triển vị ngọt caramen khi xào - và các loại khác nhau đáng kể, với hành đỏ được ưa chuộng sống để tạo độ giòn, màu vàng để nấu và màu trắng để tạo độ sắc nét trong salsas.",95
7a4d6c87-2322-5833-be86-35f25e43f95b,,,Chiên trứng (Fried Egg),DISH,195.0,13.2,14.8,1.0,0.0,0.62,189.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Trứng chiên là quả trứng nguyên quả được nấu trong dầu nóng hoặc bơ, có lòng trắng với các cạnh giòn và lòng đỏ từ lỏng đến đặc hoàn toàn. Chế phẩm này cung cấp 6-7g protein chất lượng cao với hàm lượng chất béo thay đổi tùy theo phương pháp nấu, trong khi lòng đỏ cung cấp các chất dinh dưỡng thiết yếu như choline và vitamin D. Sự kết hợp giữa độ tương phản về kết cấu và mật độ dinh dưỡng khiến nó trở thành một thành phần linh hoạt trong đĩa ăn sáng, bánh mì sandwich và bát ngũ cốc.",75
3674ec34-90f4-54b5-9bb6-eb7665c708d2,,,Gà Tenders (Chicken Tenders),INGREDIENT,376.67,18.0,22.0,27.33,1.0,1.33,533.33,de172d43-2578-4f27-a571-6d871460d273,,,"Thịt gà rán miền Nam là những miếng thịt ức gà tẩm bột được tẩm gia vị và chiên giòn cho đến khi có màu vàng nâu và giòn. Những món mềm kiểu nhà hàng này có lớp phủ bột dày dặn đặc biệt và thường được phục vụ nóng như món ăn chính, cung cấp hàm lượng protein đáng kể đồng thời có nhiều chất béo và natri hơn do quá trình chiên và tẩm bột tẩm gia vị. Các chất gây dị ứng phổ biến bao gồm lúa mì, trứng và các sản phẩm từ sữa được sử dụng trong quá trình làm bánh mì.",80
3dd2dc76-4785-5ad9-a3ee-a58e117fbf69,,,Smooth bơ đậu phộng (Smooth Peanut Butter),INGREDIENT,598.0,22.2,51.4,22.3,5.0,10.5,426.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Bơ đậu phộng mịn là một loại bơ giàu protein được làm từ đậu phộng rang xay mịn, nổi bật bởi kết cấu đồng nhất không có miếng hạt. Loại thực phẩm có nguồn gốc từ thực vật này cung cấp đáng kể chất béo không bão hòa đơn và chất xơ, mặc dù mật độ calo của nó đòi hỏi phải chia khẩu phần hợp lý. Trong khi các phiên bản được chế biến tối thiểu chỉ chứa đậu phộng và muối, thì các phiên bản thương mại thường kết hợp thêm đường hoặc dầu hydro hóa làm thay đổi thành phần dinh dưỡng. Chất phết này đóng vai trò như một thành phần linh hoạt trong cả món ngọt và món mặn, đồng thời cung cấp năng lượng bền vững thông qua thành phần dinh dưỡng đa lượng cân bằng.",75
3057a4d6-1810-5da4-86b3-b77cf0188cf9,,,Enriched bánh mì trắng (Enriched White Bread),DISH,270.0,9.2,3.0,49.2,3.1,4.1,463.0,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Bánh mì trắng giàu dinh dưỡng là một sản phẩm lúa mì đã qua chế biến, trong đó các chất dinh dưỡng quan trọng được bổ sung trở lại sau khi xay xát để loại bỏ cám và mầm. Mặc dù được bổ sung vitamin B và sắt để khôi phục giá trị dinh dưỡng nhưng nó lại chứa ít chất xơ hơn các loại ngũ cốc nguyên hạt do không có các thành phần ngũ cốc ban đầu. Bột tinh chế tạo ra kết cấu mềm, thoáng, lý tưởng cho bánh mì sandwich và bánh mì nướng, mặc dù nó có chỉ số đường huyết cao hơn so với các loại bánh mì được chế biến tối thiểu.",75
59fe23ce-dac1-597d-b749-9d70eb5e6dea,,,Basmati Cơm (Basmati Rice),INGREDIENT,350.0,7.0,0.6,80.0,1.2,0.1,1.0,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Gạo Basmati là loại gạo hạt dài cao cấp có nguồn gốc từ tiểu lục địa Ấn Độ, nổi tiếng với hương thơm hoa tinh tế và các hạt thon dài, vẫn tách biệt khi nấu chín. Loại gạo thơm này có chỉ số đường huyết thấp hơn nhiều loại gạo trắng khác nên trở thành lựa chọn ưu tiên để quản lý lượng đường trong máu. Theo truyền thống được ủ để tăng hương vị và kết cấu, hạt basmati khô có chiều dài gần gấp đôi trong khi nấu, tạo nên độ đặc nhẹ, mịn lý tưởng cho món cơm thập cẩm và biryanis.",75
464934d8-c69e-5aa5-8228-a54c7379147d,,,Ăn liền gạo trắng (Instant White Rice),INGREDIENT,372.0,6.5,1.5,80.4,1.8,0.0,12.0,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Gạo trắng ăn liền là sản phẩm gạo đã khử nước, nấu sẵn được thiết kế để chuẩn bị nhanh chóng, thường sẵn sàng trong 5 phút với nước sôi. Phiên bản giàu dinh dưỡng này có thêm sắt và vitamin B để thay thế các chất dinh dưỡng bị mất trong quá trình chế biến, mặc dù nó giữ lại ít chất xơ hơn so với các sản phẩm thay thế ngũ cốc nguyên hạt. Các loại ngũ cốc được bù nước thành một kết cấu mềm, hơi mịn lý tưởng cho các bữa ăn nhanh, mặc dù kém cứng hơn so với gạo hạt dài nấu theo cách truyền thống.",75
e797b7b5-fa0a-559d-b9f0-11a55660becb,,,Bánh mì nguyên cám (Whole Wheat Bread),DISH,257.0,11.35,3.27,44.92,6.2,3.85,529.0,34d3024c-4bb7-46a0-8480-f45f99dd3d32,,,"Bánh mì nguyên hạt là một loại bánh nướng giàu dinh dưỡng được làm từ bột mì giữ lại cả ba phần của hạt lúa mì - cám, mầm và nội nhũ. Cấu trúc ngũ cốc hoàn chỉnh này cung cấp nhiều chất xơ, vitamin B và magiê hơn đáng kể so với bánh mì trắng, đồng thời mang lại kết cấu đậm đà hơn và hương vị hấp dẫn. Cám và mầm còn nguyên vẹn làm cho nó trở thành nguồn carbohydrate tiêu hóa chậm, mặc dù nó vẫn chứa gluten và không phù hợp với những người nhạy cảm với lúa mì.",75
6194b4f2-f45a-51c6-9dab-42506c531cc5,,,"80% Lean thịt bò băm, Tươi sống (80% Lean Ground Beef, Raw)",INGREDIENT,248.0,17.4,19.7,0.0,0.0,0.0,60.5,de172d43-2578-4f27-a571-6d871460d273,,,"Thịt bò xay nạc 80% là sản phẩm thịt tươi, chưa nấu chín, bao gồm 20% chất béo và 80% mô cơ tính theo trọng lượng, mang lại sự cân bằng về hương vị và độ ẩm cho quá trình nấu nướng. Hàm lượng chất béo cao hơn so với các loại nạc hơn góp phần mang lại hương vị phong phú hơn và ngon ngọt hơn trong các món ăn như bánh mì kẹp thịt và bánh mì thịt nhưng làm tăng lượng chất béo bão hòa và lượng calo. Nguồn protein đa năng này tạo màu nâu rất tốt cho nước sốt và giữ được độ mềm khi nướng hoặc chiên, mặc dù chất béo dư thừa thường tiêu hao trong quá trình nấu.",80
ca4f1e31-4c1b-5959-8d72-08b6263a2ec8,,,Đạm thanh (Protein Bar),DISH,412.0,30.3,15.2,38.4,7.3,15.2,436.0,99999999-9999-9999-9999-999999999999,,,"Thanh protein là thực phẩm bổ sung dinh dưỡng đậm đặc được thiết kế để cung cấp nguồn protein thuận tiện ở dạng ổn định. Những thanh này thường chứa 10-30 gam protein từ các nguồn như whey, đậu nành hoặc protein đậu, thường được kết hợp với chất xơ, các loại hạt và chất làm ngọt để cải thiện hương vị và kết cấu. Mặc dù được tiếp thị chủ yếu dưới dạng dinh dưỡng sau tập luyện hoặc thay thế bữa ăn, thanh protein có thể khác nhau đáng kể về thành phần dinh dưỡng, với một số loại chứa nhiều đường và chất béo như thanh kẹo.",75
549ebca9-0a25-54fa-983f-c06dfafefc49,,,Đường (Sugar),DISH,400.0,0.0,0.0,100.0,0.0,100.0,1.0,179f9c83-d8b7-4ed3-852a-438529a88828,,,"Đường là một loại carbohydrate tinh chế được chiết xuất chủ yếu từ mía hoặc củ cải đường, được chế biến thành tinh thể sucrose nguyên chất. Chất làm ngọt giàu calo này cung cấp 4 calo mỗi gram nhưng thiếu các vitamin, khoáng chất hoặc chất xơ thiết yếu. Mặc dù xuất hiện tự nhiên trong trái cây và sữa, nhưng đường bổ sung trong thực phẩm và đồ uống đã qua chế biến có thể làm tăng nguy cơ sức khỏe khi tiêu thụ quá mức.",75
82d23d25-d5b4-5091-b60c-4c7c71b950e0,,,Multi-Grain Cheerios (Multi-Grain Cheerios),DISH,398.0,8.51,4.18,81.01,9.0,19.32,485.0,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Multi-Grain Cheerios là loại ngũ cốc ăn sáng phong phú được làm từ hỗn hợp ngũ cốc nguyên hạt, bao gồm yến mạch, ngô và gạo, được chế biến thành những miếng hình chữ O đặc trưng. Loại ngũ cốc tăng cường này cung cấp một nguồn đáng kể chất xơ và các chất dinh dưỡng thiết yếu như sắt và vitamin B, đồng thời duy trì hàm lượng đường và chất béo thấp hơn so với nhiều loại ngũ cốc có đường. Được thiết kế để hỗ trợ sức khỏe tim mạch, nó thường được dùng cùng với sữa hoặc sữa chua và được bán trên thị trường như một phần của chế độ ăn uống cân bằng do có công thức làm từ ngũ cốc nguyên hạt và không chứa cholesterol.",75
d730bc16-6e2a-5ea5-bdfb-cade029fb166,,,"Hành tâys, Nấu chín (Onions, Cooked)",DISH,44.0,1.36,0.19,10.15,1.7,4.73,3.0,d955f552-54bb-4357-b9be-a0269615a707,,,"Hành tây nấu chín là loại rau hành được làm mềm, caramen, tạo ra hương vị ngọt ngào, êm dịu khi đun nóng, tương phản rõ rệt với vị cay nồng sống của chúng. Quá trình nấu phá vỡ cấu trúc tế bào của chúng, tăng cường khả năng tiêu hóa đồng thời bảo tồn chất xơ hòa tan có lợi và các hợp chất prebiotic hỗ trợ sức khỏe đường ruột. Thành phần nền tảng đa năng này xuất hiện trong các món xào, quay hoặc nướng trong các nền ẩm thực toàn cầu, tăng thêm chiều sâu cho các món ăn từ súp đến món xào mà không tăng thêm lượng calo đáng kể khi chế biến không có dầu hoặc chất béo.",95
