id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
6095b30b-c776-591c-8903-a1a9e9afff45,,,Khoai tây chiên khoai lang (Sweet Potato Tots),INGREDIENT,219.0,1.9,9.0,33.5,2.6,8.0,329.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Khoai lang viên là một món ăn nhẹ đã qua chế biến được làm bằng cách gọt khoai lang hoặc xay nhuyễn thành những miếng hình trụ nhỏ, thường được tráng và chiên giòn để có độ giòn. Mặc dù vẫn giữ được hàm lượng beta-carotene tự nhiên trong khoai lang (tiền chất vitamin A), thành phần dinh dưỡng của chúng thường bao gồm chất béo và natri bổ sung so với khoai lang nướng nguyên củ. Những miếng vừa ăn này cung cấp một sự thay thế ngọt ngào hơn, đậm đặc hơn cho những miếng khoai tây chiên truyền thống làm từ khoai tây, thường xuất hiện như một lựa chọn chuyển tiếp từ rau trong bữa trưa ở trường và thực đơn ăn uống thông thường.",75
f13712d3-6208-5d56-993f-e86b0794e947,,,Sữa chua trái cây có đường nguyên chất (Whole Milk Sweetened Fruit Yogurt),DISH,127.0,8.0,4.7,13.3,1.0,13.3,75.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sữa chua trái cây làm ngọt từ sữa nguyên chất là một sản phẩm sữa được nuôi cấy kết hợp độ kem của sữa nguyên chất với các chế phẩm từ trái cây và thêm chất làm ngọt như đường hoặc mật ong. Biến thể sữa chua này chứa các chế phẩm sinh học hoạt động có lợi cho sức khỏe đường ruột nhưng khác với sữa chua thông thường ở hàm lượng đường cao hơn từ cả trái cây cô đặc và đường bổ sung. Kết cấu cân bằng độ dày của quá trình lên men sữa nguyên chất với trái cây xay nhuyễn hoặc miếng, khiến nó trở nên phổ biến như một món ăn nhẹ hoặc thành phần bữa sáng giống như món tráng miệng.",75
6c896d97-2106-597e-9e88-a9bd1d378303,,,Súp khoai lang (Sweet Potato Soup),DISH,49.0,0.9,0.4,10.2,1.3,3.5,200.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Súp khoai lang là một món súp xay nhuyễn mịn có vị ngọt tự nhiên của rau được tăng cường bởi các loại gia vị như quế hoặc thì là. Giàu beta-carotene và chất xơ, nó cung cấp hơn 400% giá trị vitamin A hàng ngày cho mỗi khẩu phần khi được làm từ các loại thịt cam. Phần đế thường kết hợp khoai lang nướng hoặc luộc với nước dùng, thường được hoàn thiện với nước cốt dừa để tạo độ béo ngậy cho các phiên bản không có sữa.",75
226c973c-d498-5b65-b5db-a5ec85f6a366,,,Bánh quế việt quất có đường (Sweetened Blueberry Waffles),DISH,240.0,4.2,7.0,40.0,2.0,17.7,350.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quế việt quất ngọt là một sản phẩm ăn sáng được làm từ bột mì đã được làm giàu và thường chứa đường bổ sung, với quả việt quất được nhúng thành từng miếng hoặc cho vào bột. Những chiếc bánh quế này thường được nấu chín trước và đông lạnh để nướng nhanh, mang lại sự tiện lợi nhưng chứa nhiều carbohydrate do bột tinh chế và chất làm ngọt. Mặc dù quả việt quất đóng góp một lượng nhỏ chất xơ và chất chống oxy hóa, nhưng thành phần dinh dưỡng của sản phẩm chủ yếu được xác định bởi carbohydrate đã qua chế biến và đường bổ sung thay vì thành phần thực phẩm nguyên chất.",75
d0b8f1ee-ab1d-52e2-be44-cf4ac051d0f4,,,"Phết hạt dẻ, có đường (Hazelnut Spread, Sweetened)",DISH,541.0,5.0,30.0,59.0,3.0,55.0,41.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Phết hạt phỉ là một loại gia vị ngọt, dạng kem được làm chủ yếu từ hạt phỉ rang, ca cao và đường, được trộn thành một hỗn hợp mịn như bột nhão. Món ăn giàu calo này có hàm lượng chất béo chủ yếu từ hạt phỉ và dầu thực vật bổ sung, trong khi vị ngọt của nó đến từ lượng đường bổ sung đáng kể. Mặc dù phổ biến như một thành phần phủ trên bữa sáng và món tráng miệng, nhưng thành phần dinh dưỡng của nó đảm bảo việc chia khẩu phần hợp lý do mật độ năng lượng tập trung từ chất béo và đường.",75
e73e2062-e271-5720-8895-e73eebc6d81b,,,Sữa chua hạnh nhân có đường (Sweetened Almond Yogurt),DISH,91.78,2.6,4.5,9.2,1.8,5.5,5.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sữa chua hạnh nhân có đường là một loại sữa thay thế có nguồn gốc thực vật được làm từ sữa hạnh nhân nuôi cấy và pha trộn với các chất làm ngọt như đường mía hoặc xi-rô. Tùy chọn thân thiện với người ăn chay này cung cấp kết cấu kem với hương vị hạt dẻ tinh tế, cung cấp chất béo không bão hòa đơn cao hơn nhưng ít protein hơn đáng kể so với sữa chua sữa truyền thống. Nhiều loại sữa chua thương mại được bổ sung men vi sinh để hỗ trợ sức khỏe đường ruột và canxi để hỗ trợ xương, mặc dù đường bổ sung làm tăng hàm lượng carbohydrate so với các loại sữa chua hạnh nhân không đường.",75
b2148ece-7a10-5afe-9a5a-6ce68cdf653b,,,Hỗn hợp bánh kếp yến mạch (Oatmeal Pancake Mix),INGREDIENT,326.0,10.9,4.35,67.4,6.5,5.0,500.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp bánh pancake bột yến mạch là sự kết hợp nguyên liệu khô được trộn sẵn được thiết kế để chuẩn bị nhanh chóng những chiếc bánh kếp làm từ yến mạch thịnh soạn. Hỗn hợp này thường kết hợp yến mạch nguyên hạt với bột mì, chất tạo men và gia vị, cung cấp nhiều chất xơ và carbohydrate phức hợp hơn so với hỗn hợp bánh kếp làm từ bột tinh chế truyền thống. Khi chế biến bằng nguyên liệu lỏng, nó sẽ tạo ra những chiếc bánh bông xốp với hương vị hấp dẫn và kết cấu hơi dai từ hàm lượng yến mạch, cân bằng sự tiện lợi với mật độ dinh dưỡng.",75
8affe1de-fc85-5ef2-8289-2458e92bc928,,,Sữa hạnh nhân sô cô la có đường (Sweetened Chocolate Almond Milk),INGREDIENT,50.0,0.63,1.25,9.38,0.4,8.75,71.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sữa hạnh nhân sô cô la ngọt là một loại đồ uống có nguồn gốc thực vật kết hợp sữa hạnh nhân với ca cao và thêm chất làm ngọt để tạo hương vị đậm đà giống như món tráng miệng. Mặc dù có hàm lượng protein thấp hơn sữa bò hoặc sữa đậu nành nhưng nó thường được bổ sung canxi và vitamin D, đồng thời hương vị sô cô la hấp dẫn của nó khiến nó trở nên phổ biến khi dùng làm sinh tố, ngũ cốc hoặc tiêu dùng riêng lẻ. Loại sữa thay thế không chứa lactose này phù hợp với chế độ ăn thuần chay nhưng chứa hàm lượng đường cao hơn đáng kể so với các loại sữa hạnh nhân không đường.",75
ee8a4cdb-542f-5093-944d-e18f2a37dac5,,,"Hỗn hợp sô cô la, hạt và trái cây sấy khô (Chocolate Trail Mix)",DISH,520.0,8.0,23.0,70.0,6.0,35.0,75.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp sô cô la đường mòn là một hỗn hợp đồ ăn nhẹ có vị ngọt kết hợp các loại hạt rang, trái cây sấy khô và các miếng sô cô la để tạo nên hương vị mặn ngọt cân bằng. Hỗn hợp giàu năng lượng này cung cấp lượng calo bền vững từ chất béo và protein lành mạnh trong các loại hạt, carbohydrate nhanh từ trái cây sấy khô và thường chứa đường bổ sung trong lớp phủ sô cô la hoặc kẹo. Mặc dù cung cấp dinh dưỡng thuận tiện cho những hoạt động tích cực, nhưng hàm lượng calo đậm đặc của nó đòi hỏi phải kiểm soát khẩu phần ăn một cách chú ý. Sự kết hợp giữa kết cấu và hương vị khiến nó trở nên phổ biến để ăn vặt khi di chuyển nhưng lại ít phù hợp với chế độ ăn ít đường.",75
4aae7704-879c-50aa-94ca-08560cead4c9,,,Bánh gạo mini táo quế (Apple Cinnamon Mini Rice Cakes),DISH,385.0,7.7,0.0,84.6,3.5,23.0,0.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh gạo mini quế táo là một món ăn nhẹ có vị ngọt được làm từ gạo phồng phủ hương táo và quế. Kết cấu giòn, thoáng mát và hình dạng vừa ăn của chúng mang đến một lựa chọn di động để cung cấp năng lượng nhanh chóng, mặc dù lượng đường bổ sung làm tăng hàm lượng carbohydrate so với bánh gạo thông thường. Mặc dù không chứa gluten tự nhiên và ít chất béo, nhưng vị ngọt của chúng khiến chúng trở nên phổ biến như một món tráng miệng nhẹ thay thế hoặc lớp phủ cho sữa chua và bột yến mạch.",75
135ff12e-d9b9-52b6-947d-dd5613e6ac21,,,Bánh quy yến mạch sô cô la chip (Oatmeal Chocolate Chip Cookies),DISH,456.0,5.0,20.0,64.0,3.0,22.0,150.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quy sô cô la bột yến mạch là một món bánh ngọt nướng kết hợp yến mạch cán với sô cô la chip bán ngọt trong bột dai, bơ. Yến mạch cung cấp nhiều chất xơ hơn so với bánh quy sô cô la chip tiêu chuẩn, trong khi sô cô la đóng góp đáng kể lượng đường bổ sung và chất béo bão hòa. Thường được làm bằng bột mì và bơ, những chiếc bánh quy này cân bằng lợi ích của ngũ cốc nguyên hạt với hương vị hấp dẫn nhưng vẫn là một lựa chọn ăn nhẹ hoặc món tráng miệng giàu calo.",75
0e33ed3f-0287-5b5a-ae7b-6ecf9c8566d4,,,Đồ ăn nhẹ trái cây có đường (Sweetened Fruit Snacks),DISH,352.0,0.08,0.0,88.0,0.0,68.2,23.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Đồ ăn nhẹ trái cây có đường là những món ăn đã qua chế biến, có thời hạn sử dụng ổn định, thường được làm từ trái cây xay nhuyễn cô đặc hoặc nước trái cây pha trộn với đường bổ sung, gelatin và hương vị nhân tạo. Mặc dù thường được bán trên thị trường như một lựa chọn làm từ trái cây, nhưng chúng thiếu chất xơ và chất dinh dưỡng tự nhiên như trái cây nguyên quả và có thể chứa lượng đường tương đương với kẹo. Những món ăn nhẹ dai, có màu sắc rực rỡ này phổ biến vì tính di động và thời hạn sử dụng lâu nhưng cần được phân biệt với trái cây sấy khô không đường trong việc theo dõi dinh dưỡng.",75
eb7f0b47-52bf-58cb-baed-af51ed095754,,,Bánh gạo phô mai cheddar (Cheddar Cheese Rice Cakes),DISH,318.0,9.1,6.8,63.6,4.5,0.5,1180.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh gạo phô mai Cheddar là một món ăn nhẹ thơm ngon được làm từ gạo ép căng phồng phủ gia vị phô mai cheddar. Những chiếc đĩa giòn, thoáng mát này cung cấp một lựa chọn thay thế ít calo hơn cho đồ ăn nhẹ có hương vị phô mai truyền thống đồng thời mang lại hương vị umami đậm đà. Mặc dù ở dạng cơ bản không chứa gluten và không có chất béo, nhưng các loại phô mai thương mại thường chứa thêm natri để nâng cao hương vị của phô mai, khiến việc nhận thức về khẩu phần trở nên quan trọng đối với chế độ ăn kiêng natri.",75
5adeb766-8acd-5512-9af8-6db05c9b627e,,,Hỗn hợp bánh mì ngô ngọt (Sweet Cornbread Mix),INGREDIENT,333.0,3.3,0.0,83.3,3.3,13.3,1000.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp bánh ngô ngọt là hỗn hợp nướng làm sẵn kết hợp bột ngô, bột mì, chất tạo men và đường bổ sung để chế biến nhanh chóng món bánh ngô ẩm, giống như bánh. Hỗn hợp khô này giúp đơn giản hóa quá trình nướng bánh bằng cách chỉ yêu cầu thêm các nguyên liệu ướt như sữa và trứng, tạo ra phiên bản ngọt ngào đặc trưng của món ăn truyền thống chủ yếu của miền Nam Hoa Kỳ. Mặc dù tiện lợi nhưng nó thường chứa nhiều carbohydrate tinh chế hơn so với công thức làm bánh ngô không đường và thường chứa các chất gây dị ứng phổ biến như lúa mì và sữa.",75
fce47eff-0eb0-5243-a9ff-fded9bbc0e38,,,Sốt ớt ngọt (Sweet Chili Sauce),DISH,210.0,0.3,2.7,46.0,1.0,40.0,280.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Tương ớt ngọt là một loại gia vị phổ biến ở châu Á, kết hợp ớt đỏ, tỏi, đường và giấm thành một loại nước sốt trong mờ, bóng loáng với những mảnh ớt có thể nhìn thấy được. Loại nước sốt đa năng này cân bằng giữa hương vị ngọt và cay với độ sánh đặc như siro, lý tưởng để chấm, tráng men hoặc dùng làm nguyên liệu xào. Mặc dù theo truyền thống được sử dụng với chả giò và các món gà, nhưng nó thường chứa hàm lượng đường đáng kể so với các loại nước sốt làm từ ớt khác.",75
71778870-dbc7-5941-8897-c81f8a6b234d,,,Bánh muffin chanh hạt anh túc (Lemon Poppy Seed Muffin),INGREDIENT,392.0,6.0,14.0,61.0,2.0,29.0,300.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh nướng xốp hạt anh túc chanh là một loại bánh ngọt dành cho bữa sáng, đặc trưng bởi hương vị cam quýt tươi sáng và những hạt anh túc đen đặc biệt được phân bổ khắp phần vỏ bánh mềm. Món bánh chủ yếu này thường kết hợp bột mì, đường, trứng và bơ đã được làm giàu với vỏ chanh tươi và nước trái cây, tạo ra một món ăn sáng có lượng calo vừa phải. Công thức cổ điển thường có phần bên trong ẩm ướt, giống như bánh ngọt và phần trên hơi giòn, đôi khi được phủ thêm men chanh hoặc lớp trên cùng là streusel.",75
efc7b16f-3493-504e-8096-e2faa04fa626,,,Sữa đậu nành có đường (Sweetened Soy Milk),INGREDIENT,40.7,2.78,1.96,3.0,0.0,3.0,39.4,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sữa đậu nành có đường là một loại sữa thay thế có nguồn gốc thực vật được làm từ đậu nành ngâm, xay trộn với đường bổ sung hoặc chất làm ngọt. Phiên bản này có kết cấu kem, ngọt nhẹ đồng thời cung cấp protein và isoflavone đặc trưng của đậu nành, mặc dù chứa nhiều carbohydrate hơn 30-50% so với các loại không đường. Thường được bổ sung canxi và vitamin D, nó là sự lựa chọn phổ biến cho đồ uống, ngũ cốc và bánh nướng thuần chay, mặc dù lượng đường bổ sung của nó cần được xem xét để quản lý lượng đường trong máu.",75
